year,Movie_name,Movie_url,Plot_summary,Diretor_name,Director_image_url,critic_score,actor1_name,actor1_image_url,actor2_name,actor2_image_url,actor3_name,actor3_image_url,actor4_name,actor4_image_url
2002,All or Nothing,http://www.imdb.com/title/tt0286261/?ref_=fn_tt_tt_1,"In a poor working class London home Penny's love for her partner, taxi-driver Phil, has run dry, but when an unexpected tragedy occurs, they and their local community are brought together, and they rediscover their love.",Mike Leigh,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTU2MDg1Mzg0OF5BMl5BanBnXkFtZTcwNjE5NDgzNw@@._V1_UX214_CR0,0,214,317_AL_.jpg",72,Alison Garland,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Jean Ainslie,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Timothy Spall,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzE2NzAxOF5BMl5BanBnXkFtZTYwNzIzODY1._V1_UX214_CR0,0,214,317_AL_.jpg",Badi Uzzaman,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,28 Days Later...,http://www.imdb.com/title/tt0289043/?ref_=fn_tt_tt_1,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",Danny Boyle,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NTU0ODQ0M15BMl5BanBnXkFtZTcwNjYzMzc5Mg@@._V1_UY317_CR10,0,214,317_AL_.jpg",73,Alex Palmer,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQxNDI5MjAwOF5BMl5BanBnXkFtZTcwNjExNjQxOA@@._V1_UY317_CR14,0,214,317_AL_.jpg",Bindu De Stoppani,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjgwMDQ4OV5BMl5BanBnXkFtZTgwNzgwMTA0MDI@._V1_UX214_CR0,0,214,317_AL_.jpg",Jukka Hiltunen,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,David Schneider,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNjg2MDE1M15BMl5BanBnXkFtZTcwMjQ1MjkxOA@@._V1_UY317_CR0,0,214,317_AL_.jpg"
2002,Brown Sugar,http://www.imdb.com/title/tt0297037/?ref_=fn_tt_tt_1,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",Rick Famuyiwa,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzAxMDQyMV5BMl5BanBnXkFtZTcwNzIyMzgxMw@@._V1_UY317_CR131,0,214,317_AL_.jpg",58,Taye Diggs,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MjQwOTQzNV5BMl5BanBnXkFtZTYwMzE5Njc4._V1_UX214_CR0,0,214,317_AL_.jpg",Sanaa Lathan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMjg0NDYyOF5BMl5BanBnXkFtZTcwNzA2Njg4Mw@@._V1_UY317_CR2,0,214,317_AL_.jpg",Yasiin Bey,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTYzODcxN15BMl5BanBnXkFtZTcwNTg3MTEwNw@@._V1_UX214_CR0,0,214,317_AL_.jpg",Nicole Ari Parker,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNDAyNDE1N15BMl5BanBnXkFtZTcwNjk3ODgyMQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2002,The Good Girl,http://www.imdb.com/title/tt0279113/?ref_=fn_tt_tt_1,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,Miguel Arteta,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0Nzk2NDIxOV5BMl5BanBnXkFtZTcwNzgwNzAxMw@@._V1_UY317_CR8,0,214,317_AL_.jpg",71,Jennifer Aniston,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk1MjIxNjUxNF5BMl5BanBnXkFtZTcwODk2NzM4Mg@@._V1_UY317_CR3,0,214,317_AL_.jpg",Deborah Rush,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MjA5ODgwMV5BMl5BanBnXkFtZTYwNjY3Mzkz._V1_UX214_CR0,0,214,317_AL_.jpg",Mike White,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1ODQ4Nzk5N15BMl5BanBnXkFtZTcwNDAwMTYyMg@@._V1_UX214_CR0,0,214,317_AL_.jpg",John Carroll Lynch,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1ODAxNjYxMF5BMl5BanBnXkFtZTgwOTE1OTg5NDE@._V1_UY317_CR124,0,214,317_AL_.jpg"
2002,8 Women,http://www.imdb.com/title/tt0283832/?ref_=fn_tt_tt_1,"One murdered man, eight women, each seeming to be more eager than the others to know the truth. Gimme, gimme, gimme some clues to make up my mind. And eventually enter the truth. Oh, thou cruel woman!",Francois Ozon,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODU0NzY3MF5BMl5BanBnXkFtZTcwNTc1NzI1OQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",64,Danielle Darrieux,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDMyMjAzNV5BMl5BanBnXkFtZTcwMzk4MTM5Ng@@._V1_UY317_CR20,0,214,317_AL_.jpg",Catherine Deneuve,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDQ2MjYwMl5BMl5BanBnXkFtZTcwMjQ0MDM2Nw@@._V1_UY317_CR16,0,214,317_AL_.jpg",Isabelle Huppert,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTgzMzI3NTEzOV5BMl5BanBnXkFtZTcwMDMxNjM4Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg",Emmanuelle Beart,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNDQ4ODU2Ml5BMl5BanBnXkFtZTYwMjI0ODgz._V1_UX214_CR0,0,214,317_AL_.jpg"
2002,Narc,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,When the trail goes cold on a murder investigation of a policeman an undercover narcotics officer is lured back to the force to help solve the case.,Joe Carnahan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNzQ1Mzk5MV5BMl5BanBnXkFtZTcwMjk5MTQ1Mw@@._V1_UY317_CR2,0,214,317_AL_.jpg",70,Dan Leis,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Jason Patric,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjEyNzA4NV5BMl5BanBnXkFtZTgwMTg2Mzc1MjE@._V1_UY317_CR5,0,214,317_AL_.jpg",Lloyd Adams,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MDg0NzAxNV5BMl5BanBnXkFtZTgwODc0MDE2MzE@._V1_UY317_CR131,0,214,317_AL_.jpg",Meagan Issa,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,Men with Brooms,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,Four men take time from their personal problems to reunite as a curling team and compete in a bonspiel that will restore their honour.,Paul Gross,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjA5OTgyN15BMl5BanBnXkFtZTcwMjIyNzc5MQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",No score,James B. Douglas,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Molly Parker,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzQzNDQyNl5BMl5BanBnXkFtZTcwNTg5NTk3MQ@@._V1_UY317_CR26,0,214,317_AL_.jpg",Paul Gross,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjA5OTgyN15BMl5BanBnXkFtZTcwMjIyNzc5MQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Barbara Gordon,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,Rabbit-Proof Fence,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.",Phillip Noyce,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDIyNTYzOF5BMl5BanBnXkFtZTcwNTczNDc2Mw@@._V1_UY317_CR18,0,214,317_AL_.jpg",80,Everlyn Sampi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NjI2OTE2OV5BMl5BanBnXkFtZTYwMTU0MTQ3._V1_UY317_CR118,0,214,317_AL_.jpg",Tianna Sansbury,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTE1NTc0OV5BMl5BanBnXkFtZTYwOTI0MTQ3._V1_UY317_CR135,0,214,317_AL_.jpg",Laura Monaghan,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,David Gulpilil,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA5MzEyMzc2Nl5BMl5BanBnXkFtZTYwNTU0MTQ3._V1_UY317_CR118,0,214,317_AL_.jpg"
2002,Auto Focus,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,"A story about ""Hogan's Heroes"" star Bob Crane and his friendship with John Carpenter.",Paul Schrader,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MTUwNDM0OV5BMl5BanBnXkFtZTcwMTIzMzM5MQ@@._V1_UY317_CR10,0,214,317_AL_.jpg",66,Greg Kinnear,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNzE5MDM1NV5BMl5BanBnXkFtZTcwMTAzMjM3NA@@._V1_UY317_CR11,0,214,317_AL_.jpg",Willem Dafoe,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNjU2MTYyM15BMl5BanBnXkFtZTgwMjY5MDY4NDE@._V1_UY317_CR19,0,214,317_AL_.jpg",Rita Wilson,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE4NDU0NjA0NV5BMl5BanBnXkFtZTcwOTY5ODM2NA@@._V1_UX214_CR0,0,214,317_AL_.jpg",Maria Bello,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NDE3NTAyOF5BMl5BanBnXkFtZTcwNTg0MDEwMg@@._V1_UY317_CR15,0,214,317_AL_.jpg"
2002,Gerry,http://www.imdb.com/title/tt0302674/?ref_=fn_tt_tt_1,A friendship between two young men is tested when they go for a hike in a desert and forget to bring any water or food with them.,Gus Van Sant,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDcxOTEzM15BMl5BanBnXkFtZTcwNjY0ODkyMg@@._V1_UX214_CR0,0,214,317_AL_.jpg",54,Casey Affleck,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDU1NzU4MF5BMl5BanBnXkFtZTgwNDQ5ODgwMDI@._V1_UY317_CR14,0,214,317_AL_.jpg",Matt Damon,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NzYzNDgxMl5BMl5BanBnXkFtZTcwMDg2MTMyMw@@._V1_UY317_CR11,0,214,317_AL_.jpg",No Actor info,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,No Actor info,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,The Heart of Me,http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1,"1930's London. Two sisters - Madeleine and Dinah - One marries Rickie, the other falls in love with him. He begins an affair which is to have repercussions throughout their lives.",Thaddeus O'Sullivan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODM2MTkyNF5BMl5BanBnXkFtZTYwMTUzNzMz._V1_UX214_CR0,0,214,317_AL_.jpg",53,Helena Bonham Carter,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzUzMDg5MV5BMl5BanBnXkFtZTcwMDA5NDMwNA@@._V1_UY317_CR4,0,214,317_AL_.jpg",Olivia Williams,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MzczNjQxN15BMl5BanBnXkFtZTcwNTQ1MzIzMQ@@._V1_UY317_CR18,0,214,317_AL_.jpg",Paul Bettany,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODg1MTA5Ml5BMl5BanBnXkFtZTcwNDQwMTQxMw@@._V1_UY317_CR11,0,214,317_AL_.jpg",Eleanor Bron,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Njg0NTY0M15BMl5BanBnXkFtZTcwMjMwNjYyNw@@._V1_UY317_CR51,0,214,317_AL_.jpg"
2002,Van Wilder: Party Liaison,http://www.imdb.com/title/tt0283111/?ref_=fn_tt_tt_1,The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,Walt Becker,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MDMxNzU0MV5BMl5BanBnXkFtZTYwNDQyOTgy._V1_UX214_CR0,0,214,317_AL_.jpg",26,Ryan Reynolds,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3ODk1MTMyNV5BMl5BanBnXkFtZTcwNDEyNTE2Mg@@._V1_UY317_CR6,0,214,317_AL_.jpg",Tara Reid,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkwNDgyMzMxNl5BMl5BanBnXkFtZTcwMDYyMjc0OQ@@._V1_UY317_CR36,0,214,317_AL_.jpg",Tim Matheson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNTEyNzU4Ml5BMl5BanBnXkFtZTgwMDI2MTY4MTE@._V1_UX214_CR0,0,214,317_AL_.jpg",Kal Penn,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjM4NzczNF5BMl5BanBnXkFtZTcwNDc2NjAwNw@@._V1_UY317_CR8,0,214,317_AL_.jpg"
2002,Morvern Callar,http://www.imdb.com/title/tt0300214/?ref_=fn_tt_tt_1,"After her beloved husband's suicide, a mourning supermarket worker and her best friend hit the road in Scotland, but find that grief is something that you can't run away from forever.",Lynne Ramsay,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxODg4MjY1MV5BMl5BanBnXkFtZTcwNjAzNjQyNQ@@._V1_UY317_CR2,0,214,317_AL_.jpg",78,Samantha Morton,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNjc2MTg3N15BMl5BanBnXkFtZTcwOTQzODI3MQ@@._V1_UY317_CR9,0,214,317_AL_.jpg",Kathleen McDermott,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Paul Popplewell,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWNjNDQyMTktMWM3Yi00YjhhLThkOWMtNWE0OThmOTZmYjVlXkEyXkFqcGdeQXVyNDU3MzA1MQ@@._V1_UY317_CR4,0,214,317_AL_.jpg",Ruby Milton,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,L'auberge espagnole,http://www.imdb.com/title/tt0283900/?ref_=fn_tt_tt_1,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.",Cedric Klapisch,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NjQ4ODQ5OF5BMl5BanBnXkFtZTYwNzcxNDc2._V1_UY317_CR121,0,214,317_AL_.jpg",65,Romain Duris,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NjUwNDA4OF5BMl5BanBnXkFtZTcwMDc1NzU1Mw@@._V1_UY317_CR131,0,214,317_AL_.jpg",Judith Godrﾍﾎche,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzU0NjY2OV5BMl5BanBnXkFtZTcwMTI0NzM2OQ@@._V1_UY317_CR51,0,214,317_AL_.jpg",Audrey Tautou,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzOTgyNjk1Nl5BMl5BanBnXkFtZTcwNjMwMjI1OQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Cecile De France,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NzcwOTQwOF5BMl5BanBnXkFtZTgwNDM0NTAwNjE@._V1_UX214_CR0,0,214,317_AL_.jpg"
2002,Murder by Numbers,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,"Two gifted high school students execute a ""perfect"" murder - then become engaged in an intellectual contest with a seasoned homicide detective.",Barbet Schroeder,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY2MDg0NDczM15BMl5BanBnXkFtZTYwNzUwNTI1._V1_UY317_CR13,0,214,317_AL_.jpg",50,Sandra Bullock,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDY5NjU3NF5BMl5BanBnXkFtZTcwMzQ0MTMyMw@@._V1_UY317_CR1,0,214,317_AL_.jpg",Ben Chaplin,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4Mzk2MDk3OF5BMl5BanBnXkFtZTYwNzgwNDc0._V1_UY317_CR5,0,214,317_AL_.jpg",Ryan Gosling,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMjkwNTQ2OF5BMl5BanBnXkFtZTgwNTQ4MTQ4MTE@._V1_UY317_CR18,0,214,317_AL_.jpg",Michael Pitt,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDM3MTE1M15BMl5BanBnXkFtZTcwOTI4Njg2Ng@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2002,Bend It Like Beckham,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,The daughter of orthodox Sikh rebels against her parents' traditionalism and joins a football team.,Gurinder Chadha,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMzA3MTU0OF5BMl5BanBnXkFtZTcwODgwMzUxMw@@._V1_UX214_CR0,0,214,317_AL_.jpg",66,Parminder Nagra,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDcwODEzMl5BMl5BanBnXkFtZTcwMTAwODE1OQ@@._V1_UY317_CR34,0,214,317_AL_.jpg",Keira Knightley,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNDM0NDA3M15BMl5BanBnXkFtZTcwNTkzMjQ3OA@@._V1_UY317_CR6,0,214,317_AL_.jpg",Jonathan Rhys Meyers,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTgxODcwMzE5OV5BMl5BanBnXkFtZTcwNDM4MjMzNg@@._V1_UX214_CR0,0,214,317_AL_.jpg",Anupam Kher,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMjc1OTgzNF5BMl5BanBnXkFtZTgwMDY1NDMzOTE@._V1_UY317_CR4,0,214,317_AL_.jpg"
2002,Sunshine State,http://www.imdb.com/title/tt0286179/?ref_=fn_tt_tt_1,"A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.",John Sayles,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3Mzc4Mzk4OV5BMl5BanBnXkFtZTYwNDU0NjQ1._V1_UX214_CR0,0,214,317_AL_.jpg",69,Alex Lewis,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Alan King,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDc4NzQ0MV5BMl5BanBnXkFtZTYwMDQ3NzU2._V1_UY317_CR10,0,214,317_AL_.jpg",Cullen Douglas,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NDMwNzQwNl5BMl5BanBnXkFtZTgwOTcyNTEzNjE@._V1_UX214_CR0,0,214,317_AL_.jpg",Clifton James,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzA1MTU4N15BMl5BanBnXkFtZTcwMDg2NDk0NA@@._V1_UY317_CR133,0,214,317_AL_.jpg"
2002,Irreversible,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass.,Gaspar Noe,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1ODY2NTg3NF5BMl5BanBnXkFtZTYwOTMwNzA2._V1_UX214_CR0,0,214,317_AL_.jpg",51,Monica Bellucci,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzM5Njk1OF5BMl5BanBnXkFtZTYwMjA5OTgz._V1_UY317_CR4,0,214,317_AL_.jpg",Vincent Cassel,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NDUzMzM5MV5BMl5BanBnXkFtZTcwNzY1OTYyOQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Albert Dupontel,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTcyMDY3MDc2Ml5BMl5BanBnXkFtZTYwNjE5Mzc2._V1_UY317_CR134,0,214,317_AL_.jpg",Jo Prestia,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,Jackass: The Movie,http://www.imdb.com/title/tt0322802/?ref_=fn_tt_tt_1,Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time.,Jeff Tremaine,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MjQzMzg4M15BMl5BanBnXkFtZTYwODYxMjY2._V1_UY317_CR131,0,214,317_AL_.jpg",42,Johnny Knoxville,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5Mjk5OTMxMV5BMl5BanBnXkFtZTYwODMyNDE0._V1_UY317_CR8,0,214,317_AL_.jpg",Bam Margera,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDg1NjAxOV5BMl5BanBnXkFtZTcwOTgwMzgyMQ@@._V1_UY317_CR20,0,214,317_AL_.jpg",Steve-O,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNTAzOTM2N15BMl5BanBnXkFtZTYwNjE5MDM4._V1_UY317_CR12,0,214,317_AL_.jpg",Chris Pontius,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNzY2OTEwNl5BMl5BanBnXkFtZTcwMTUxNjcxNA@@._V1_UY317_CR14,0,214,317_AL_.jpg"
2002,My Big Fat Greek Wedding,http://www.imdb.com/title/tt0259446/?ref_=fn_tt_tt_1,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,Joel Zwick,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjA4NzA1NF5BMl5BanBnXkFtZTYwMzI5NTk2._V1_UY317_CR141,0,214,317_AL_.jpg",62,Nia Vardalos,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NDQ0ODM1N15BMl5BanBnXkFtZTcwMjU1Njk5Mg@@._V1_UY317_CR0,0,214,317_AL_.jpg",Michael Constantine,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTMxMDkxN15BMl5BanBnXkFtZTYwODkwNjgz._V1_UX214_CR0,0,214,317_AL_.jpg",Christina Eleusiniotis,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Kaylee Vieira,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,25th Hour,http://www.imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",Spike Lee,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMTEyNDgxOF5BMl5BanBnXkFtZTcwNTkzMTA3Nw@@._V1_UY317_CR12,0,214,317_AL_.jpg",67,Edward Norton,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjQ5MTI1NF5BMl5BanBnXkFtZTcwMzU5MTI2Mw@@._V1_UY317_CR16,0,214,317_AL_.jpg",Philip Seymour Hoffman,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NTA1NTg3Ml5BMl5BanBnXkFtZTcwNzkxNzgxNw@@._V1_UY317_CR8,0,214,317_AL_.jpg",Barry Pepper,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NTg4NjkwNF5BMl5BanBnXkFtZTcwMjIxNjc2OQ@@._V1_UY317_CR60,0,214,317_AL_.jpg",Rosario Dawson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NjQ3NTYyNF5BMl5BanBnXkFtZTcwODU4NzQ4NQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2002,Spun,http://www.imdb.com/title/tt0283003/?ref_=fn_tt_tt_1,"A drug dealer introduces one of his customers, a 'speed freak', to the man who runs the meth lab. A crazy three-day adventure ensues.",Jonas ﾍﾛkerlund,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTI2MzIzNV5BMl5BanBnXkFtZTcwNTAxNTg5Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg",41,Jason Schwartzman,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNjY0NTgzNF5BMl5BanBnXkFtZTcwOTQ0ODk2Mw@@._V1_UY317_CR19,0,214,317_AL_.jpg",Mickey Rourke,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzYwNDA2MF5BMl5BanBnXkFtZTcwNDYzMjg4Mw@@._V1_UY317_CR4,0,214,317_AL_.jpg",Brittany Murphy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjM0MzMwNl5BMl5BanBnXkFtZTYwMTU4NDg1._V1_UY317_CR8,0,214,317_AL_.jpg",John Leguizamo,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEyMjMxNDg5NF5BMl5BanBnXkFtZTcwNzczOTY4MQ@@._V1_UY317_CR22,0,214,317_AL_.jpg"
2002,Lilya 4-Ever,http://www.imdb.com/title/tt0300140/?ref_=fn_tt_tt_1,"Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Estonia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new life.",Lukas Moodysson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDg5Mzk2Ml5BMl5BanBnXkFtZTYwNTI2NTQ1._V1_UX214_CR0,0,214,317_AL_.jpg",82,Oksana Akinshina,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MTYwNDY1MF5BMl5BanBnXkFtZTcwNzg0NjIzMQ@@._V1_UY317_CR130,0,214,317_AL_.jpg",Artyom Bogucharskiy,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Lyubov Agapova,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Liliya Shinkaryova,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2002,Whale Rider,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",Niki Caro,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4MTgzNjMyNF5BMl5BanBnXkFtZTcwMjg2OTkxMw@@._V1_UY317_CR2,0,214,317_AL_.jpg",80,Keisha Castle-Hughes,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MjE3NjMxN15BMl5BanBnXkFtZTgwNjIzNjE0MTE@._V1_UX214_CR0,0,214,317_AL_.jpg",Rawiri Paratene,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NTc2NTgwNV5BMl5BanBnXkFtZTYwMzc4Mzc2._V1_UY317_CR141,0,214,317_AL_.jpg",Vicky Haughton,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNTI5NjEzN15BMl5BanBnXkFtZTcwMDAzMTg4NA@@._V1_UY317_CR132,0,214,317_AL_.jpg",Cliff Curtis,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTk4ODc3NjQxOF5BMl5BanBnXkFtZTgwOTkyMjQ1ODE@._V1_UY317_CR12,0,214,317_AL_.jpg"
